batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.844693819000895,float32,32,float32,0.0006173380683595692,1619.8579858476328,414683.644376994,106159012.96051046
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.784227917998578,float32,32,float32,0.0027534381450595342,363.18230057003086,371898.6757837116,380824244.0025207
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.8351745290001418,float32,32,float32,0.04476035436585712,22.341199353032668,91509.5525500218,374823127.2448893
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,2.04732235299889,float32,32,float32,0.6824407843329633,1.4653286013341478,24007.943804258677,393346151.28897417
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.806168311000874,float32,48,float32,0.0005866904676514739,1704.4763041796248,1704.4763041796248,1704.4763041796248
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.648103154000637,float32,48,float32,0.0005673954045410934,1762.4393711979305,7049.757484791722,28199.02993916689
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.647831756999949,float32,48,float32,0.0005673622750244078,1762.542283864362,28200.67654182979,451210.82466927666
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.66463792399918,float32,48,float32,0.0005694138090819312,1756.1920417987494,112396.29067511996,7193362.603207678
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.855151427000237,float32,48,float32,0.000619607514539982,1613.9249065473882,413164.7760761314,105770182.67548963
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.8941602690010768,float32,48,float32,0.002923086834878205,342.1041031241436,350314.60159912304,358722152.037502
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.4881812929997977,float32,48,float32,0.03629710470731214,27.550406790394707,112846.46621345672,462219125.6103187
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,1.5777825420009322,float32,48,float32,0.5259275140003107,1.9014027092703296,31152.58198868508,510403903.30261636
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.706008498998926,float32,64,float32,0.0005744639281004549,1740.7533373011593,1740.7533373011593,1740.7533373011593
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.640183265000815,float32,64,float32,0.0005664286212159197,1765.4475119095457,7061.790047638183,28247.16019055273
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.695224649998636,float32,64,float32,0.0005731475402830366,1744.7514465580214,27916.023144928342,446656.3703188535
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.674806662000265,float32,64,float32,0.0005706551101074542,1752.3719358470307,112151.80389420997,7177715.449229438
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.8832618340002227,float32,64,float32,0.0006257078632812983,1598.1899200624746,409136.6195359935,104738974.60121433
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.862623977000112,float32,64,float32,0.0028744197175927656,347.8963054280284,356245.8167583011,364795716.36050034
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.1263590999988082,float32,64,float32,0.02747217317070264,36.40046944180003,149096.3228336129,610698538.3264785
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,1.2383252250001533,float32,64,float32,0.4127750750000511,2.4226268991650626,39692.319115920385,650318956.3952396
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.640116849999686,float32,128,float32,0.0005664205139159773,1765.4727811435514,1765.4727811435514,1765.4727811435514
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.729656882000199,float32,128,float32,0.00057735069360354,1732.0495343280706,6928.198137312283,27712.79254924913
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.635189618000368,float32,128,float32,0.0005658190451660605,1767.3494883978553,28277.591814365685,452441.46902985097
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.674237676999837,float32,128,float32,0.0005705856539306442,1752.5852483517785,112165.45589451383,7178589.177248885
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.9361004100010177,float32,128,float32,0.0006371745681425819,1569.4286150106163,401773.7254427178,102854073.71333575
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.7949836530005996,float32,128,float32,0.0027700365015441352,361.0060731844356,369670.21894086205,378542304.19544274
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,0.9983154860001378,float32,128,float32,0.02434915819512531,41.069181611387265,168219.36788024224,689026530.8374722
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,0.9785871259991836,float32,128,float32,0.3261957086663945,3.065644254145341,50227.51545991727,822927613.2952845
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.627901503999965,float32,192,float32,0.0005649293828124957,1770.1327465417169,1770.1327465417169,1770.1327465417169
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.71893522100072,float32,192,float32,0.0005760418970948145,1735.9848390253521,6943.9393561014085,27775.757424405634
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.706734352999774,float32,192,float32,0.0005745525333251678,1740.4848851898637,27847.75816303782,445564.1306086051
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.887485377001212,float32,192,float32,0.0005966168673097183,1676.1175467754178,107271.52299362674,6865377.4715921115
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.905598965999161,float32,192,float32,0.0006305553311630124,1585.9036480677667,405991.33390534826,103933781.47976916
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.8131818319998274,float32,192,float32,0.0027981201111108448,357.3827999838803,365959.98718349345,374743026.8758973
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,1.3032926819996646,float32,192,float32,0.031787626390235725,31.45878171976918,128855.16992417457,527790776.009419
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,1.0482893789994705,float32,192,float32,0.3494297929998235,2.861805203886851,46887.816460482165,768209984.8885398
8192,float32,True,nx,float32,1,float32,False,NumbaSolver,4.712748723000914,float32,256,float32,0.0005752867093506975,1738.2636931220939,1738.2636931220939,1738.2636931220939
8192,float32,True,nx,float32,4,float32,False,NumbaSolver,4.61852102299963,float32,256,float32,0.0005637843045653845,1773.7279876403966,7094.911950561586,28379.647802246345
8192,float32,True,nx,float32,16,float32,False,NumbaSolver,4.697247387000971,float32,256,float32,0.0005733944564210169,1744.000118595054,27904.001897520862,446464.0303603338
8192,float32,True,nx,float32,64,float32,False,NumbaSolver,4.686178559000837,float32,256,float32,0.0005720432811280318,1748.1194745056102,111879.64636835906,7160297.36757498
4608,float32,True,nx,float32,256,float32,False,NumbaSolver,2.892995583000811,float32,256,float32,0.0006278202220053844,1592.812663481591,407760.0418512873,104386570.71392955
648,float32,True,nx,float32,1024,float32,False,NumbaSolver,1.8760784469995997,float32,256,float32,0.002895182788579629,345.4013349155747,353690.9669535485,362179550.16043365
41,float32,True,nx,float32,4096,float32,False,NumbaSolver,0.9430755939993105,float32,256,float32,0.023001843756080744,43.47477578772967,178072.68162654073,729385703.9423108
3,float32,True,nx,float32,16384,float32,False,NumbaSolver,0.9878230319991417,float32,256,float32,0.3292743439997139,3.036981223173795,49757.900360479456,815233439.5060954
