batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
1,float32,True,xn,float32,576,float32,True,PythonSolver,2.4840797899996687,float32,1,float32,2.4840797899996687,0.4025635585562786,231.8766097284165,133560.9272035679
8192,float32,False,xn,float32,4,float32,True,PythonSolver,1.3338624390016776,float32,1,float32,0.00016282500476094697,6141.562848213389,24566.251392853555,98265.00557141422
1619,float32,False,xn,float32,9,float32,True,PythonSolver,1.1255594579997705,float32,1,float32,0.0006952189363803401,1438.3958026323387,12945.562223691048,116510.06001321942
512,float32,False,xn,float32,16,float32,True,PythonSolver,1.06292544399912,float32,1,float32,0.0020760262578107813,481.6894758616992,7707.031613787187,123312.50582059499
102,float32,False,xn,float32,36,float32,True,PythonSolver,1.024166850002075,float32,1,float32,0.01004085147060858,99.59314734683448,3585.3533044860415,129072.71896149749
32,float32,False,xn,float32,64,float32,True,PythonSolver,0.9937779389983916,float32,1,float32,0.031055560593699738,32.20035255788848,2060.8225637048627,131892.6440771112
7,float32,False,xn,float32,144,float32,True,PythonSolver,1.0918102489995363,float32,1,float32,0.15597289271421946,6.411370479819496,923.2373490940074,132946.17826953708
2,float32,False,xn,float32,256,float32,True,PythonSolver,0.9728304849995766,float32,1,float32,0.4864152424997883,2.055856627479011,526.2992966346268,134732.61993846446
1,float32,False,xn,float32,576,float32,True,PythonSolver,2.467204689000937,float32,1,float32,2.467204689000937,0.4053169988116946,233.4625913155361,134474.45259774878
8192,float32,True,xn,float32,4,float32,False,PythonSolver,1.4116073989971483,float32,1,float32,0.00017231535632289408,5803.313304974076,23213.253219896305,92853.01287958522
1619,float32,True,xn,float32,9,float32,False,PythonSolver,1.2025015850013006,float32,1,float32,0.000742743412601174,1346.3599717402858,12117.239745662573,109055.15771096316
512,float32,True,xn,float32,16,float32,False,PythonSolver,1.144581812000979,float32,1,float32,0.002235511351564412,447.3249484061888,7157.199174499021,114515.18679198434
102,float32,True,xn,float32,36,float32,False,PythonSolver,1.1254106129999855,float32,1,float32,0.011033437382352799,90.63358637439944,3262.80910947838,117461.12794122168
32,float32,True,xn,float32,64,float32,False,PythonSolver,1.0798083299996506,float32,1,float32,0.03374401031248908,29.634888999245224,1896.6328959516943,121384.50534090844
7,float32,True,xn,float32,144,float32,False,PythonSolver,1.1739752809990023,float32,1,float32,0.1677107544284289,5.962646840437136,858.6211450229476,123641.44488330446
2,float32,True,xn,float32,256,float32,False,PythonSolver,1.0654837830006727,float32,1,float32,0.5327418915003364,1.877081596087265,480.53288859833987,123016.419481175
1,float32,True,xn,float32,576,float32,False,PythonSolver,2.7299372929992387,float32,1,float32,2.7299372929992387,0.3663087802655542,210.9938574329592,121532.4618813845
8192,float32,False,xn,float32,4,float32,False,PythonSolver,1.405063872000028,float32,1,float32,0.0001715165859375034,5830.339932048183,23321.359728192732,93285.43891277093
1619,float32,False,xn,float32,9,float32,False,PythonSolver,1.1996966340011568,float32,1,float32,0.0007410108919093001,1349.507828992074,12145.570460928668,109310.134148358
512,float32,False,xn,float32,16,float32,False,PythonSolver,1.1346752510035003,float32,1,float32,0.0022161625996162115,451.23042874795243,7219.686859967239,115514.98975947582
102,float32,False,xn,float32,36,float32,False,PythonSolver,1.0960901750004268,float32,1,float32,0.010745982107847322,93.05803694477991,3350.089330012077,120603.21588043477
32,float32,False,xn,float32,64,float32,False,PythonSolver,1.0783063270027924,float32,1,float32,0.03369707271883726,29.676168263748984,1899.274768879935,121553.58520831584
7,float32,False,xn,float32,144,float32,False,PythonSolver,1.1716255169994838,float32,1,float32,0.16737507385706912,5.974605279959163,860.3431603141195,123889.41508523321
2,float32,False,xn,float32,256,float32,False,PythonSolver,1.0532615700030874,float32,1,float32,0.5266307850015437,1.8988635463023087,486.109067853391,124443.9213704681
1,float32,False,xn,float32,576,float32,False,PythonSolver,2.6643065360003675,float32,1,float32,2.6643065360003675,0.37533218737705415,216.1913399291832,124526.21179920952
8192,float32,True,split,float32,4,float32,True,PythonSolver,1.296411466999416,float32,1,float32,0.00015825335290520215,6318.98144110113,25275.92576440452,101103.70305761808
1619,float32,True,split,float32,9,float32,True,PythonSolver,1.091948314999172,float32,1,float32,0.0006744585021613168,1482.6709082849106,13344.038174564195,120096.34357107776
512,float32,True,split,float32,16,float32,True,PythonSolver,1.040958669000247,float32,1,float32,0.0020331224003911075,491.8543024304056,7869.6688388864895,125914.70142218383
102,float32,True,split,float32,36,float32,True,PythonSolver,0.9968293019992416,float32,1,float32,0.009772836294110212,102.32443989701018,3683.6798362923664,132612.4741065252
32,float32,True,split,float32,64,float32,True,PythonSolver,0.9883368679984414,float32,1,float32,0.030885527124951295,32.37762450854,2072.16796854656,132618.74998697985
7,float32,True,split,float32,144,float32,True,PythonSolver,1.0703307500007213,float32,1,float32,0.1529043928572459,6.540034470648706,941.7649637734137,135614.15478337157
2,float32,True,split,float32,256,float32,True,PythonSolver,0.9484489079986815,float32,1,float32,0.47422445399934077,2.108706102282507,539.8287621843218,138196.16311918639
1,float32,True,split,float32,576,float32,True,PythonSolver,2.413425880000432,float32,1,float32,2.413425880000432,0.414348751410514,238.6648808124561,137470.9713479747
8192,float32,False,split,float32,4,float32,True,PythonSolver,1.2823458509992633,float32,1,float32,0.00015653635876455851,6388.292201839631,25553.168807358525,102212.6752294341
1619,float32,False,split,float32,9,float32,True,PythonSolver,1.0999310229999537,float32,1,float32,0.0006793891432983037,1471.910479972041,13247.194319748369,119224.74887773531
512,float32,False,split,float32,16,float32,True,PythonSolver,1.039941696999449,float32,1,float32,0.002031136126952049,492.33529290851317,7877.364686536211,126037.83498457937
102,float32,False,split,float32,36,float32,True,PythonSolver,1.0020348809994175,float32,1,float32,0.00982387138234723,101.79286363591099,3664.5430908927956,131923.55127214064
32,float32,False,split,float32,64,float32,True,PythonSolver,0.9650809720005782,float32,1,float32,0.03015878037501807,33.15783952683799,2122.1017297176313,135814.5107019284
7,float32,False,split,float32,144,float32,True,PythonSolver,1.0787724319998233,float32,1,float32,0.15411034742854618,6.488856956627481,934.3954017543573,134552.93785262745
2,float32,False,split,float32,256,float32,True,PythonSolver,0.9579128189980111,float32,1,float32,0.47895640949900553,2.087872675189821,534.4954048485941,136830.8236412401
1,float32,False,split,float32,576,float32,True,PythonSolver,2.42734132500118,float32,1,float32,2.42734132500118,0.4119733758496094,237.29666448937502,136682.87874588
8192,float32,True,split,float32,4,float32,False,PythonSolver,1.383697895998921,float32,1,float32,0.0001689084345701808,5920.367461486975,23681.4698459479,94725.8793837916
1619,float32,True,split,float32,9,float32,False,PythonSolver,1.1766121349974128,float32,1,float32,0.0007267523996278029,1375.9844487780674,12383.860039002608,111454.74035102347
512,float32,True,split,float32,16,float32,False,PythonSolver,1.1192913859995315,float32,1,float32,0.002186115988280335,457.4322704563495,7318.916327301592,117102.66123682547
102,float32,True,split,float32,36,float32,False,PythonSolver,1.0811420419995557,float32,1,float32,0.010599431784309369,94.34468001202929,3396.408480433054,122270.70529558996
32,float32,True,split,float32,64,float32,False,PythonSolver,1.0616196179980761,float32,1,float32,0.03317561306243988,30.14262308033007,1929.1278771411244,123464.18413703196
7,float32,True,split,float32,144,float32,False,PythonSolver,1.1570090860004711,float32,1,float32,0.1652870122857816,6.050082133924702,871.2118272851571,125454.50312906262
2,float32,True,split,float32,256,float32,False,PythonSolver,1.0268396270002995,float32,1,float32,0.5134198135001498,1.9477238191932542,498.6172977134731,127646.02821464911
1,float32,True,split,float32,576,float32,False,PythonSolver,2.6076253290011664,float32,1,float32,2.6076253290011664,0.3834906759335105,220.89062933770205,127233.00249851638
8192,float32,False,split,float32,4,float32,False,PythonSolver,1.3559197510003287,float32,1,float32,0.0001655175477295323,6041.655484372403,24166.621937489614,96666.48774995845
1619,float32,False,split,float32,9,float32,False,PythonSolver,1.1732883399999992,float32,1,float32,0.000724699407041383,1379.8824592427136,12418.942133184422,111770.4791986598
512,float32,False,split,float32,16,float32,False,PythonSolver,1.0969829099994968,float32,1,float32,0.002142544746092767,466.73470965945575,7467.755354551292,119484.08567282067
102,float32,False,split,float32,36,float32,False,PythonSolver,1.0599347019997367,float32,1,float32,0.010391516686271928,96.23234318827438,3464.364354777878,124717.1167720036
32,float32,False,split,float32,64,float32,False,PythonSolver,1.0472835789987585,float32,1,float32,0.0327276118437112,30.555238945494757,1955.5352925116645,125154.25872074653
7,float32,False,split,float32,144,float32,False,PythonSolver,1.147262561997195,float32,1,float32,0.163894651713885,6.10148036890017,878.6131731216245,126520.29692951393
2,float32,False,split,float32,256,float32,False,PythonSolver,1.0260616080013278,float32,1,float32,0.5130308040006639,1.9492006955564911,498.9953780624617,127742.8167839902
1,float32,False,split,float32,576,float32,False,PythonSolver,2.5897706840005412,float32,1,float32,2.5897706840005412,0.38613457406786794,222.41351466309195,128110.18444594096
8192,float32,True,nx,float32,4,float32,True,OpenCLSolver,0.7477675320005801,float32,64,float32,9.128021630866456e-05,10955.276405332941,43821.105621331764,175284.42248532706
8192,float32,True,nx,float32,9,float32,True,OpenCLSolver,0.7592726990005758,float32,64,float32,9.268465563971873e-05,10789.272432398873,97103.45189158985,873931.0670243087
8192,float32,True,nx,float32,16,float32,True,OpenCLSolver,0.7548027399971033,float32,64,float32,9.213900634730265e-05,10853.166749277352,173650.66798843764,2778410.687815002
8192,float32,True,nx,float32,36,float32,True,OpenCLSolver,0.7431041540003207,float32,64,float32,9.071095629886727e-05,11024.02665346487,396864.95952473534,14287138.542890472
8192,float32,True,nx,float32,64,float32,True,OpenCLSolver,0.7497283869997773,float32,64,float32,9.151957849118375e-05,10926.623750745659,699303.9200477222,44755450.88305422
8192,float32,True,nx,float32,144,float32,True,OpenCLSolver,0.6556800479993399,float32,64,float32,8.003906835929442e-05,12493.898548531475,1799121.3909885325,259073480.30234867
4608,float32,True,nx,float32,256,float32,True,OpenCLSolver,0.6220063709988608,float32,64,float32,0.00013498402148412778,7408.284247314308,1896520.767312463,485509316.4319905
2048,float32,True,nx,float32,576,float32,True,OpenCLSolver,1.2172001409999211,float32,64,float32,0.0005943360063476177,1682.5499201122198,969148.7539846386,558229682.2951518
648,float32,True,nx,float32,1024,float32,True,OpenCLSolver,1.0135109670009115,float32,64,float32,0.0015640601342606659,639.3616064338229,654706.2849882346,670419235.8279523
128,float32,True,nx,float32,2304,float32,True,OpenCLSolver,0.9908555580004759,float32,64,float32,0.007741059046878718,129.1812908213394,297633.69405236596,685748031.0966512
41,float32,True,nx,float32,4096,float32,True,OpenCLSolver,0.9888279199985845,float32,64,float32,0.02411775414630694,41.46323052858246,169833.39224507374,695637574.635822
8,float32,True,nx,float32,9216,float32,True,OpenCLSolver,0.9732601789983164,float32,64,float32,0.12165752237478955,8.219795870240612,75753.63874013748,698145534.629107
3,float32,True,nx,float32,16384,float32,True,OpenCLSolver,1.1455060670014063,float32,64,float32,0.38183535566713545,2.6189298218673835,42908.54620147521,703013620.9649699
1,float32,True,nx,float32,36864,float32,True,OpenCLSolver,1.9339709100022446,float32,64,float32,1.9339709100022446,0.5170708591469141,19061.30015159184,702675768.7882816
8192,float32,False,nx,float32,4,float32,True,OpenCLSolver,0.30624858300143387,float32,64,float32,3.738386022966722e-05,26749.511523328893,106998.04609331557,427992.1843732623
8192,float32,False,nx,float32,9,float32,True,OpenCLSolver,0.2883501559990691,float32,64,float32,3.5198993652230115e-05,28409.903131893734,255689.1281870436,2301202.1536833923
8192,float32,False,nx,float32,16,float32,True,OpenCLSolver,0.29608399500284577,float32,64,float32,3.614306579624582e-05,27667.82446285644,442685.191405703,7082963.062491248
8192,float32,False,nx,float32,36,float32,True,OpenCLSolver,0.3002947540007881,float32,64,float32,3.665707446298683e-05,27279.863836643985,982075.0981191834,35354703.53229061
8192,float32,False,nx,float32,64,float32,True,OpenCLSolver,0.27665132699985406,float32,64,float32,3.377091394041187e-05,29611.28033918421,1895121.9417077894,121287804.26929852
8192,float32,False,nx,float32,144,float32,True,OpenCLSolver,0.41714731799947913,float32,64,float32,5.092130346673329e-05,19638.146157301264,2827893.046651382,407216598.717799
4608,float32,False,nx,float32,256,float32,True,OpenCLSolver,0.5103109049996419,float32,64,float32,0.00011074455403638063,9029.789398686735,2311626.086063804,591776278.0323339
2048,float32,False,nx,float32,576,float32,True,OpenCLSolver,1.181325696001295,float32,64,float32,0.0005768191875006323,1733.6455195483659,998579.8192598587,575181975.8936787
648,float32,False,nx,float32,1024,float32,True,OpenCLSolver,0.976100915002462,float32,64,float32,0.0015063285725346635,663.8657848183306,679798.5636539705,696113729.1816658
128,float32,False,nx,float32,2304,float32,True,OpenCLSolver,0.969886762999522,float32,64,float32,0.007577240335933766,131.974169442359,304068.4863951951,700573792.6545296
41,float32,False,nx,float32,4096,float32,True,OpenCLSolver,0.986264746003144,float32,64,float32,0.024055237707393755,41.57098808018157,170274.76717642372,697445446.3546315
8,float32,False,nx,float32,9216,float32,True,OpenCLSolver,0.9446116629987955,float32,64,float32,0.11807645787484944,8.46908874129601,78051.12183978403,719319138.8754497
3,float32,False,nx,float32,16384,float32,True,OpenCLSolver,1.1154112539989,float32,64,float32,0.37180375133296667,2.689590937194326,44066.25791499184,721981569.6792263
1,float32,False,nx,float32,36864,float32,True,OpenCLSolver,1.988659317001293,float32,64,float32,1.988659317001293,0.5028513388144853,18537.111754057187,683352087.7015641
8192,float32,True,nx,float32,4,float32,False,OpenCLSolver,0.7650916289967427,float32,64,float32,9.339497424276644e-05,10707.214259737872,42828.857038951486,171315.42815580594
8192,float32,True,nx,float32,9,float32,False,OpenCLSolver,0.769801908001682,float32,64,float32,9.396995947286158e-05,10641.698747234204,95775.28872510784,861977.5985259705
8192,float32,True,nx,float32,16,float32,False,OpenCLSolver,0.7612863530011964,float32,64,float32,9.293046301284136e-05,10760.734075561611,172171.74520898578,2754747.9233437725
8192,float32,True,nx,float32,36,float32,False,OpenCLSolver,0.7602529059986409,float32,64,float32,9.280430981428722e-05,10775.361640004892,387913.0190401761,13964868.68544634
8192,float32,True,nx,float32,64,float32,False,OpenCLSolver,0.7968177080001624,float32,64,float32,9.726778662111357e-05,10280.896016430312,657977.34505154,42110550.08329856
8192,float32,True,nx,float32,144,float32,False,OpenCLSolver,0.6704844650012092,float32,64,float32,8.184624816909292e-05,12218.031032210756,1759396.4686383489,253353091.48392224
4608,float32,True,nx,float32,256,float32,False,OpenCLSolver,0.6334299750014907,float32,64,float32,0.00013746310221386516,7274.679415020036,1862317.9302451292,476753390.14275306
2048,float32,True,nx,float32,576,float32,False,OpenCLSolver,1.2202256589989702,float32,64,float32,0.0005958133100580909,1678.3780810510955,966745.774685431,556845566.2188083
648,float32,True,nx,float32,1024,float32,False,OpenCLSolver,1.0170998860012332,float32,64,float32,0.001569598589508076,637.1055674262599,652396.1010444901,668053607.4695579
128,float32,True,nx,float32,2304,float32,False,OpenCLSolver,0.9935073859996919,float32,64,float32,0.007761776453122593,128.83648556996204,296839.2627531925,683917661.3833555
41,float32,True,nx,float32,4096,float32,False,OpenCLSolver,0.9919197550007084,float32,64,float32,0.02419316475611484,41.33398875594601,169304.01794435485,693469257.5000775
8,float32,True,nx,float32,9216,float32,False,OpenCLSolver,0.9738226389999909,float32,64,float32,0.12172782987499886,8.215048284577902,75709.88499066995,697742300.0740142
3,float32,True,nx,float32,16384,float32,False,OpenCLSolver,1.1476771969973925,float32,64,float32,0.3825590656657975,2.613975434772724,42827.37352331631,701683687.8060144
1,float32,True,nx,float32,36864,float32,False,OpenCLSolver,1.9328304449991265,float32,64,float32,1.9328304449991265,0.5173759563790666,19072.547255957914,703090382.0436325
8192,float32,False,nx,float32,4,float32,False,OpenCLSolver,0.32667392999792355,float32,64,float32,3.987718872044965e-05,25076.993441295028,100307.97376518011,401231.89506072045
8192,float32,False,nx,float32,9,float32,False,OpenCLSolver,0.3207882319984492,float32,64,float32,3.915871972637319e-05,25537.096385878653,229833.86747290788,2068504.807256171
8192,float32,False,nx,float32,16,float32,False,OpenCLSolver,0.31940041599955293,float32,64,float32,3.8989308593695426e-05,25648.05676399453,410368.90822391247,6565902.5315825995
8192,float32,False,nx,float32,36,float32,False,OpenCLSolver,0.31187615399903734,float32,64,float32,3.807081957996061e-05,26266.836675256956,945606.1203092504,34041820.331133015
8192,float32,False,nx,float32,64,float32,False,OpenCLSolver,0.3029460400030075,float32,64,float32,3.698071777380463e-05,27041.119269684707,1730631.6332598212,110760424.52862856
8192,float32,False,nx,float32,144,float32,False,OpenCLSolver,0.45384117900175625,float32,64,float32,5.540053454611282e-05,18050.3673510162,2599252.898546333,374292417.39067197
4608,float32,False,nx,float32,256,float32,False,OpenCLSolver,0.5269590699972468,float32,64,float32,0.00011435743706537475,8744.51216870425,2238595.115188288,573080349.4882017
2048,float32,False,nx,float32,576,float32,False,OpenCLSolver,1.178085685998667,float32,64,float32,0.0005752371513665366,1738.4134484784133,1001326.1463235661,576763860.282374
648,float32,False,nx,float32,1024,float32,False,OpenCLSolver,1.0152953930009971,float32,64,float32,0.0015668138780879585,638.2379004839664,653555.6100955816,669240944.7378756
128,float32,False,nx,float32,2304,float32,False,OpenCLSolver,0.9756310919983662,float32,64,float32,0.007622117906237236,131.19713081080687,302278.189388099,696448948.3501801
41,float32,False,nx,float32,4096,float32,False,OpenCLSolver,0.9881713979993947,float32,64,float32,0.024101741414619383,41.49077789845635,169946.2262720772,696099742.8104283
8,float32,False,nx,float32,9216,float32,False,OpenCLSolver,0.9600777370033029,float32,64,float32,0.12000971712541286,8.332658587595681,76793.7815432818,707731490.7028852
3,float32,False,nx,float32,16384,float32,False,OpenCLSolver,1.1361330629988515,float32,64,float32,0.3787110209996172,2.640535776752615,43262.538166314844,708813425.3169024
1,float32,False,nx,float32,36864,float32,False,OpenCLSolver,1.9218074339987652,float32,64,float32,1.9218074339987652,0.520343496600629,19181.942658685584,707123134.1697854
8192,float32,True,xn,float32,4,float32,True,OpenCLSolver,0.7475578979974671,float32,64,float32,9.125462622039393e-05,10958.348539884943,43833.39415953977,175333.57663815908
8192,float32,True,xn,float32,9,float32,True,OpenCLSolver,0.7462644320003164,float32,64,float32,9.109673242191363e-05,10977.342144046504,98796.07929641854,889164.7136677669
8192,float32,True,xn,float32,16,float32,True,OpenCLSolver,0.7504026479982713,float32,64,float32,9.160188574197647e-05,10916.805826648511,174668.89322637618,2794702.291622019
8192,float32,True,xn,float32,36,float32,True,OpenCLSolver,0.7409730590006802,float32,64,float32,9.045081286629397e-05,11055.732594445757,398006.37340004725,14328229.442401702
8192,float32,True,xn,float32,64,float32,True,OpenCLSolver,0.7369190800018259,float32,64,float32,8.995594238303539e-05,11116.552987038553,711459.3911704674,45533401.03490991
8192,float32,True,xn,float32,144,float32,True,OpenCLSolver,0.6681829609988199,float32,64,float32,8.156530285630126e-05,12260.115085476518,1765456.5723086186,254225746.41244107
4608,float32,True,xn,float32,256,float32,True,OpenCLSolver,0.526055083002575,float32,64,float32,0.00011416125933215603,8759.538970137552,2242441.976355213,574065145.9469346
2048,float32,True,xn,float32,576,float32,True,OpenCLSolver,1.0561477849987568,float32,64,float32,0.0005156971606439242,1939.1225632333365,1116934.5964224017,643354327.5393034
648,float32,True,xn,float32,1024,float32,True,OpenCLSolver,0.917463742000109,float32,64,float32,0.0014158391080248596,706.2949415170708,723246.0201134805,740603924.596204
128,float32,True,xn,float32,2304,float32,True,OpenCLSolver,0.8885837189991435,float32,64,float32,0.006942060304680808,144.04945450066634,331889.94316953525,764674429.0626092
41,float32,True,xn,float32,4096,float32,True,OpenCLSolver,0.8974266020013602,float32,64,float32,0.021888453707350247,45.686187492732536,187130.62397023247,766487035.7820722
8,float32,True,xn,float32,9216,float32,True,OpenCLSolver,0.8765634470000805,float32,64,float32,0.10957043087501006,9.126549854866656,84110.2834624511,775160372.3899493
3,float32,True,xn,float32,16384,float32,True,OpenCLSolver,1.0395444349996978,float32,64,float32,0.34651481166656595,2.885879524717837,47282.25013297704,774672386.1786958
1,float32,True,xn,float32,36864,float32,True,OpenCLSolver,1.7846433439990506,float32,64,float32,1.7846433439990506,0.5603360488595933,20656.228105160048,761471192.86862
8192,float32,False,xn,float32,4,float32,True,OpenCLSolver,0.2872642119982629,float32,64,float32,3.50664321286942e-05,28517.300999713592,114069.20399885437,456276.8159954175
8192,float32,False,xn,float32,9,float32,True,OpenCLSolver,0.2915874989994336,float32,64,float32,3.5594177123954296e-05,28094.48288459003,252850.34596131026,2275653.1136517925
8192,float32,False,xn,float32,16,float32,True,OpenCLSolver,0.30413256300016656,float32,64,float32,3.712555700685627e-05,26935.622806018026,430969.9648962884,6895519.438340615
8192,float32,False,xn,float32,36,float32,True,OpenCLSolver,0.2882319730015297,float32,64,float32,3.518456701678829e-05,28421.551969727258,1023175.8709101813,36834331.35276653
8192,float32,False,xn,float32,64,float32,True,OpenCLSolver,0.27969341299831285,float32,64,float32,3.414226232889561e-05,29289.213185901575,1874509.6438977008,119968617.20945285
8192,float32,False,xn,float32,144,float32,True,OpenCLSolver,0.3527425409993157,float32,64,float32,4.305939221183053e-05,23223.73699750576,3344218.1276408294,481567410.3802794
4608,float32,False,xn,float32,256,float32,True,OpenCLSolver,0.461193439001363,float32,64,float32,0.00010008538172772635,9991.469111047743,2557816.0924282223,654800919.6616249
2048,float32,False,xn,float32,576,float32,True,OpenCLSolver,1.0309699989993533,float32,64,float32,0.000503403319823903,1986.4787549470532,1144211.7628495027,659065975.4013135
648,float32,False,xn,float32,1024,float32,True,OpenCLSolver,0.9081353410001611,float32,64,float32,0.0014014434274693844,713.5500302040167,730675.2309289131,748211436.471207
128,float32,False,xn,float32,2304,float32,True,OpenCLSolver,0.8865660789997492,float32,64,float32,0.00692629749218554,144.37728109834012,332645.2556505756,766414669.0189263
41,float32,False,xn,float32,4096,float32,True,OpenCLSolver,0.8920734169987554,float32,64,float32,0.02175788821948184,45.96034274615898,188253.56388826718,771086597.6863424
8,float32,False,xn,float32,9216,float32,True,OpenCLSolver,0.87722176600073,float32,64,float32,0.10965272075009125,9.119700753062872,84047.16214022743,774578646.284336
3,float32,False,xn,float32,16384,float32,True,OpenCLSolver,1.0360207230005472,float32,64,float32,0.3453402410001824,2.89569497346668,47443.066445278084,777307200.6394361
1,float32,False,xn,float32,36864,float32,True,OpenCLSolver,1.7547924840000633,float32,64,float32,1.7547924840000633,0.5698679525458715,21007.61220265101,774424616.2385268
8192,float32,True,xn,float32,4,float32,False,OpenCLSolver,0.8019874439996784,float32,64,float32,9.789885791011699e-05,10214.62375912619,40858.49503650476,163433.98014601905
8192,float32,True,xn,float32,9,float32,False,OpenCLSolver,0.7664744540015818,float32,64,float32,9.356377612323996e-05,10687.896977168002,96191.07279451202,865719.6551506082
8192,float32,True,xn,float32,16,float32,False,OpenCLSolver,0.7695239460008452,float32,64,float32,9.39360285645563e-05,10645.542666440952,170328.68266305522,2725258.9226088836
8192,float32,True,xn,float32,36,float32,False,OpenCLSolver,0.7754525960008323,float32,64,float32,9.465974072275785e-05,10564.15316970737,380309.5141094653,13691142.50794075
8192,float32,True,xn,float32,64,float32,False,OpenCLSolver,0.7552766289991268,float32,64,float32,9.219685412586998e-05,10846.357063710322,694166.8520774606,44426678.53295748
8192,float32,True,xn,float32,144,float32,False,OpenCLSolver,0.7007604099999298,float32,64,float32,8.554204223631956e-05,11690.158124088117,1683382.769868689,242407118.8610912
4608,float32,True,xn,float32,256,float32,False,OpenCLSolver,0.5184898059997067,float32,64,float32,0.00011251948914924192,8887.34927221039,2275161.4136858596,582441321.9035801
2048,float32,True,xn,float32,576,float32,False,OpenCLSolver,1.0573531320005713,float32,64,float32,0.000516285708984654,1936.9120287420621,1115661.3285554277,642620925.2479264
648,float32,True,xn,float32,1024,float32,False,OpenCLSolver,0.9399351690008189,float32,64,float32,0.0014505172361123748,689.4092500963069,705955.0720986183,722897993.8289851
128,float32,True,xn,float32,2304,float32,False,OpenCLSolver,1.0300521780009149,float32,64,float32,0.008047282640632147,124.26554958450494,286307.8262426994,659653231.6631794
41,float32,True,xn,float32,4096,float32,False,OpenCLSolver,0.9169901919995027,float32,64,float32,0.022365614439012263,44.71149239949803,183138.27286834392,750134365.6687367
8,float32,True,xn,float32,9216,float32,False,OpenCLSolver,0.8817838619979739,float32,64,float32,0.11022298274974673,9.072518045264909,83612.3263051614,770571199.2283676
3,float32,True,xn,float32,16384,float32,False,OpenCLSolver,1.0395626739991712,float32,64,float32,0.3465208913330571,2.885828892315916,47281.420571703966,774658794.6467978
1,float32,True,xn,float32,36864,float32,False,OpenCLSolver,1.746839308001654,float32,64,float32,1.746839308001654,0.5724625015130774,21103.257655778085,777950490.2226033
8192,float32,False,xn,float32,4,float32,False,OpenCLSolver,0.35534517300038715,float32,64,float32,4.337709631352382e-05,23053.640860885072,92214.56344354029,368858.25377416116
8192,float32,False,xn,float32,9,float32,False,OpenCLSolver,0.3295532659976743,float32,64,float32,4.022867016573173e-05,24857.893534145136,223721.04180730623,2013489.376265756
8192,float32,False,xn,float32,16,float32,False,OpenCLSolver,0.3461692939999921,float32,64,float32,4.225699389648341e-05,23664.721689614064,378635.547033825,6058168.7525412
8192,float32,False,xn,float32,36,float32,False,OpenCLSolver,0.3333258839993505,float32,64,float32,4.068919482413946e-05,24576.54923677023,884755.7725237283,31851207.81085422
8192,float32,False,xn,float32,64,float32,False,OpenCLSolver,0.3177027849997103,float32,64,float32,3.8782078247034946e-05,25785.10603867533,1650246.7864752212,105615794.33441415
8192,float32,False,xn,float32,144,float32,False,OpenCLSolver,0.3766634029998386,float32,64,float32,4.597941931150373e-05,21748.861011600617,3131835.985670489,450984381.9365504
4608,float32,False,xn,float32,256,float32,False,OpenCLSolver,0.4605573059998278,float32,64,float32,9.994733203121263e-05,10005.269572255407,2561349.0104973842,655705346.6873304
2048,float32,False,xn,float32,576,float32,False,OpenCLSolver,1.037368796998635,float32,64,float32,0.0005065277329094897,1974.2255656092334,1137153.9257909185,655000661.2555691
648,float32,False,xn,float32,1024,float32,False,OpenCLSolver,0.9114090240000223,float32,64,float32,0.0014064954074074418,710.987035388388,728050.7242377093,745523941.6194143
128,float32,False,xn,float32,2304,float32,False,OpenCLSolver,0.8842273579975881,float32,64,float32,0.006908026234356157,144.7591491512629,333525.0796445097,768441783.5009503
41,float32,False,xn,float32,4096,float32,False,OpenCLSolver,0.892860448002466,float32,64,float32,0.02177708409762112,45.91983001568322,188087.62374423846,770406906.8564007
8,float32,False,xn,float32,9216,float32,False,OpenCLSolver,0.8724897280008008,float32,64,float32,0.1090612160001001,9.169162390405424,84503.00058997638,778779653.4372222
3,float32,False,xn,float32,16384,float32,False,OpenCLSolver,1.0420835160002753,float32,64,float32,0.34736117200009176,2.878847955982069,47167.04491081022,772784863.8187146
1,float32,False,xn,float32,36864,float32,False,OpenCLSolver,1.748505143001239,float32,64,float32,1.748505143001239,0.5719171053071883,21083.152170044188,777209321.596509
8192,float32,True,split,float32,4,float32,True,OpenCLSolver,0.8602606989988999,float32,64,float32,0.00010501229235826415,9522.69470119136,38090.77880476544,152363.11521906176
8192,float32,True,split,float32,9,float32,True,OpenCLSolver,0.8684529940001084,float32,64,float32,0.00010601232836915386,9432.865171282923,84895.78654154632,764062.0788739169
8192,float32,True,split,float32,16,float32,True,OpenCLSolver,0.8497191599999496,float32,64,float32,0.00010372548339843135,9640.832389845706,154253.3182375313,2468053.0918005006
8192,float32,True,split,float32,36,float32,True,OpenCLSolver,0.8518658149987459,float32,64,float32,0.0001039875262449641,9616.538022496019,346195.3688098567,12463033.27715484
8192,float32,True,split,float32,64,float32,True,OpenCLSolver,0.8662630859980709,float32,64,float32,0.00010574500561499889,9456.711399125972,605229.5295440622,38734689.89081998
