batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
41,float32,True,xn,float32,4096,float64,True,NumbaSolver,2.723325257000397,float64,64,float64,0.06642256724391211,15.05512420692613,61665.78875156943,252583070.7264284
3,float32,True,xn,float32,16384,float64,True,NumbaSolver,3.0263579200000095,float64,64,float64,1.0087859733333364,0.9912905476824733,16241.304333229642,266097530.19563445
8192,float32,False,xn,float32,1,float64,True,NumbaSolver,1.6932311869986734,float64,64,float64,0.000206693260131674,4838.08712177141,4838.08712177141,4838.08712177141
8192,float32,False,xn,float32,4,float64,True,NumbaSolver,1.8026068449999002,float64,64,float64,0.00022004478088377688,4544.529508873829,18178.118035495318,72712.47214198127
8192,float32,False,xn,float32,16,float64,True,NumbaSolver,1.6984863249999762,float64,64,float64,0.00020733475646972366,4823.118019510764,77169.88831217222,1234718.2129947555
8192,float32,False,xn,float32,64,float64,True,NumbaSolver,1.6978853960008564,float64,64,float64,0.0002072614008790108,4824.825055504434,308788.8035522838,19762483.427346162
4608,float32,False,xn,float32,256,float64,True,NumbaSolver,2.6502621959989483,float64,64,float64,0.0005751437057289385,1738.6958946766142,445106.14903721324,113947174.15352659
648,float32,False,xn,float32,1024,float64,True,NumbaSolver,2.5431746909998765,float64,64,float64,0.0039246523009257355,254.79964168141035,260914.8330817642,267176789.07572654
41,float32,False,xn,float32,4096,float64,True,NumbaSolver,2.54479751100007,float64,64,float64,0.06206823197561146,16.11130151722271,65991.89101454422,270302785.5955731
3,float32,False,xn,float32,16384,float64,True,NumbaSolver,3.0704395339998882,float64,64,float64,1.0234798446666293,0.9770588108901379,16008.13155762402,262277227.44011194
8192,float32,True,xn,float32,1,float64,False,NumbaSolver,4.702007830999719,float64,64,float64,0.0005739755653075829,1742.2344441859968,1742.2344441859968,1742.2344441859968
8192,float32,True,xn,float32,4,float64,False,NumbaSolver,4.753384177000044,float64,64,float64,0.0005802470919189506,1723.403725631564,6893.614902526256,27574.459610105023
8192,float32,True,xn,float32,16,float64,False,NumbaSolver,4.802704880999954,float64,64,float64,0.0005862676856689397,1705.7054728489527,27291.287565583243,436660.6010493319
8192,float32,True,xn,float32,64,float64,False,NumbaSolver,4.688734995999766,float64,64,float64,0.0005723553461913777,1747.1663480638324,111818.64627608527,7156393.3616694575
4608,float32,True,xn,float32,256,float64,False,NumbaSolver,3.021014052999817,float64,64,float64,0.0006556020080294741,1525.3156453954036,390480.80522122333,99963086.13663317
648,float32,True,xn,float32,1024,float64,False,NumbaSolver,2.881585561000975,float64,64,float64,0.00444689129784101,224.87619620598898,230273.2249149327,235799782.3128911
41,float32,True,xn,float32,4096,float64,False,NumbaSolver,2.8247775270010607,float64,64,float64,0.06889701285368441,14.514417368481354,59451.053541299625,243511515.30516326
3,float32,True,xn,float32,16384,float64,False,NumbaSolver,3.3764275349985837,float64,64,float64,1.125475844999528,0.8885130715536764,14557.398164335435,238508411.52447176
8192,float32,False,xn,float32,1,float64,False,NumbaSolver,2.2328568440007075,float64,64,float64,0.0002725655327149301,3668.842461625097,3668.842461625097,3668.842461625097
8192,float32,False,xn,float32,4,float64,False,NumbaSolver,2.214191998999013,float64,64,float64,0.0002702871092528092,3699.769488690873,14799.077954763492,59196.31181905397
8192,float32,False,xn,float32,16,float64,False,NumbaSolver,2.1191818730003433,float64,64,float64,0.0002586891934814872,3865.6427295698527,61850.28367311764,989604.5387698823
8192,float32,False,xn,float32,64,float64,False,NumbaSolver,2.1088241940014996,float64,64,float64,0.0002574248283693237,3884.6291802332075,248616.26753492528,15911441.122235218
4608,float32,False,xn,float32,256,float64,False,NumbaSolver,2.80106742299904,float64,64,float64,0.000607870534505,1645.087141482056,421142.30821940635,107812430.90416802
648,float32,False,xn,float32,1024,float64,False,NumbaSolver,2.7460290119997808,float64,64,float64,0.004237699092592254,235.97711355864283,241640.56428405026,247439937.82686746
41,float32,False,xn,float32,4096,float64,False,NumbaSolver,2.7521954080002615,float64,64,float64,0.06712671726829907,14.89719802628059,61018.923115645295,249933509.08168313
3,float32,False,xn,float32,16384,float64,False,NumbaSolver,3.3005980729994917,float64,64,float64,1.1001993576664972,0.9089261805432988,14891.846542021407,243988013.74447873
8192,float32,True,split,float32,1,float64,True,NumbaSolver,5.722499817999051,float64,64,float64,0.0006985473410643372,1431.5422036770713,1431.5422036770713,1431.5422036770713
8192,float32,True,split,float32,4,float64,True,NumbaSolver,5.6951544969997485,float64,64,float64,0.0006952092891845396,1438.4157627884563,5753.663051153825,23014.6522046153
8192,float32,True,split,float32,16,float64,True,NumbaSolver,5.7189047890005895,float64,64,float64,0.0006981084947510485,1432.4421025081617,22919.073640130588,366705.1782420894
8192,float32,True,split,float32,64,float64,True,NumbaSolver,5.807310092999614,float64,64,float64,0.000708900157836867,1410.6358828461725,90280.69650215504,5777964.576137923
4608,float32,True,split,float32,256,float64,True,NumbaSolver,3.3547695340002974,float64,64,float64,0.0007280315828993701,1373.566784036376,351633.09671331226,90018072.75860794
648,float32,True,split,float32,1024,float64,True,NumbaSolver,2.698055390001173,float64,64,float64,0.004163665725310452,240.17297880593858,245937.1302972811,251839621.42441586
41,float32,True,split,float32,4096,float64,True,NumbaSolver,2.7478600920003373,float64,64,float64,0.06702097785366676,14.920701428489965,61115.193051094895,250327830.7372847
3,float32,True,split,float32,16384,float64,True,NumbaSolver,3.079748648999157,float64,64,float64,1.026582882999719,0.9741054683066187,15959.74399273564,261484445.57698074
8192,float32,False,split,float32,1,float64,True,NumbaSolver,2.114484382000228,float64,64,float64,0.0002581157692871372,3874.230554614291,3874.230554614291,3874.230554614291
8192,float32,False,split,float32,4,float64,True,NumbaSolver,2.1178842640001676,float64,64,float64,0.00025853079394533296,3868.0111747595247,15472.044699038099,61888.178796152395
8192,float32,False,split,float32,16,float64,True,NumbaSolver,2.1207521369997266,float64,64,float64,0.00025888087609859944,3862.780499935932,61804.48799897491,988871.8079835986
8192,float32,False,split,float32,64,float64,True,NumbaSolver,2.2217245570009254,float64,64,float64,0.00027120661096202703,3687.2257518088854,235982.44811576867,15102876.679409195
4608,float32,False,split,float32,256,float64,True,NumbaSolver,2.504735508999147,float64,64,float64,0.0005435623934459954,1839.7152048366513,470967.09243818274,120567575.66417478
648,float32,False,split,float32,1024,float64,True,NumbaSolver,2.549495567998747,float64,64,float64,0.003934406740738807,254.1679256609394,260267.95587680195,266514386.8178452
41,float32,False,split,float32,4096,float64,True,NumbaSolver,2.5722689120011637,float64,64,float64,0.06273826614636985,15.939235516438668,65287.10867533278,267415997.13416308
3,float32,False,split,float32,16384,float64,True,NumbaSolver,3.103865422999661,float64,64,float64,1.0346218076665537,0.9665367505208127,15835.738120532995,259452733.3668126
8192,float32,True,split,float32,1,float64,False,NumbaSolver,6.099504255000284,float64,64,float64,0.0007445683905029643,1343.05996971546,1343.05996971546,1343.05996971546
8192,float32,True,split,float32,4,float64,False,NumbaSolver,6.082273902999077,float64,64,float64,0.000742465076049692,1346.8646974219048,5387.458789687619,21549.835158750477
8192,float32,True,split,float32,16,float64,False,NumbaSolver,6.177360201998454,float64,64,float64,0.0007540722902830144,1326.1328030296477,21218.124848474363,339489.9975755898
8192,float32,True,split,float32,64,float64,False,NumbaSolver,6.130457713999931,float64,64,float64,0.0007483468889160072,1336.278689483852,85521.83612696653,5473397.512125858
4608,float32,True,split,float32,256,float64,False,NumbaSolver,3.617797070000961,float64,64,float64,0.0007851122113717363,1273.7032815383357,326068.0400738139,83473418.25889637
648,float32,True,split,float32,1024,float64,False,NumbaSolver,2.8876218590012286,float64,64,float64,0.00445620657253276,224.4061139723227,229791.86070765843,235306865.36464223
41,float32,True,split,float32,4096,float64,False,NumbaSolver,2.9472895319995587,float64,64,float64,0.0718851105365746,13.911086628867428,56979.81083184099,233389305.16722068
3,float32,True,split,float32,16384,float64,False,NumbaSolver,3.3368970020001143,float64,64,float64,1.1122990006667048,0.8990388370398665,14729.852306061173,241333900.18250626
8192,float32,False,split,float32,1,float64,False,NumbaSolver,2.548245316000248,float64,64,float64,0.0003110651020508115,3214.761133303385,3214.761133303385,3214.761133303385
8192,float32,False,split,float32,4,float64,False,NumbaSolver,2.6292198400005873,float64,64,float64,0.0003209496875000717,3115.753150561259,12463.012602245037,49852.05040898015
8192,float32,False,split,float32,16,float64,False,NumbaSolver,2.530845942999804,float64,64,float64,0.00030894115515134324,3236.8623711208784,51789.797937934054,828636.7670069449
8192,float32,False,split,float32,64,float64,False,NumbaSolver,2.5536062579994905,float64,64,float64,0.00031171951391595343,3208.0121883855577,205312.7800566757,13140017.923627244
4608,float32,False,split,float32,256,float64,False,NumbaSolver,2.691101514001275,float64,64,float64,0.0005840064049481933,1712.3099875740386,438351.3568189539,112217947.3456522
648,float32,False,split,float32,1024,float64,False,NumbaSolver,2.8537910189988906,float64,64,float64,0.004403998486109399,227.06638141545426,232515.97456942516,238096357.95909137
41,float32,False,split,float32,4096,float64,False,NumbaSolver,2.770202756000799,float64,64,float64,0.06756592087806827,14.800360699658539,60622.277425801374,248308848.33608243
3,float32,False,split,float32,16384,float64,False,NumbaSolver,3.222849674000827,float64,64,float64,1.0742832246669423,0.9308532210488792,15251.099173664838,249874008.8613247
8192,float64,True,nx,float64,1,float64,True,NumbaSolver,4.237889149000694,float64,64,float64,0.0005173204527588737,1933.0378195313808,1933.0378195313808,1933.0378195313808
8192,float64,True,nx,float64,4,float64,True,NumbaSolver,4.357732266000312,float64,64,float64,0.0005319497395019912,1879.8768487718316,7519.507395087327,30078.029580349306
8192,float64,True,nx,float64,16,float64,True,NumbaSolver,4.278331101000731,float64,64,float64,0.0005222572144776283,1914.7653154015675,30636.24504642508,490179.9207428013
8192,float64,True,nx,float64,64,float64,True,NumbaSolver,4.2487421120004,float64,64,float64,0.0005186452773437988,1928.100078576675,123398.4050289072,7897497.921850061
4608,float64,True,nx,float64,256,float64,True,NumbaSolver,2.8817620810004883,float64,64,float64,0.0006253823960504531,1599.0216646893339,409349.5461604695,104793483.81708018
648,float64,True,nx,float64,1024,float64,True,NumbaSolver,2.706094723998831,float64,64,float64,0.004176072104936468,239.45946690382002,245206.4941095117,251091449.96813998
41,float64,True,nx,float64,4096,float64,True,NumbaSolver,2.6206820549996337,float64,64,float64,0.06391907451218619,15.64478221300513,64081.02794446901,262475890.46054506
3,float64,True,nx,float64,16384,float64,True,NumbaSolver,3.1476001189985254,float64,64,float64,1.0492000396661751,0.953107093208051,15615.706615120707,255847737.18213767
8192,float64,False,nx,float64,1,float64,True,NumbaSolver,1.6607578209986968,float64,64,float64,0.00020272922619612999,4932.6878948995345,4932.6878948995345,4932.6878948995345
8192,float64,False,nx,float64,4,float64,True,NumbaSolver,1.7745707190006215,float64,64,float64,0.00021662240222175555,4616.327719310876,18465.310877243504,73861.24350897402
8192,float64,False,nx,float64,16,float64,True,NumbaSolver,1.6774959480007965,float64,64,float64,0.00020477245458994098,4883.4693220946665,78135.50915351466,1250168.1464562346
8192,float64,False,nx,float64,64,float64,True,NumbaSolver,1.6771762999997009,float64,64,float64,0.00020473343505855723,4884.400047867038,312601.6030634904,20006502.596063387
4608,float64,False,nx,float64,256,float64,True,NumbaSolver,2.684304474001692,float64,64,float64,0.0005825313528649505,1716.6457995469166,439461.32468401064,112502099.11910672
648,float64,False,nx,float64,1024,float64,True,NumbaSolver,2.682719648000784,float64,64,float64,0.004139999456791334,241.54592541300482,247343.02762291694,253279260.28586695
41,float64,False,nx,float64,4096,float64,True,NumbaSolver,2.5446158530012326,float64,64,float64,0.06206380129271299,16.112451689571447,65996.60212048465,270322082.2855051
3,float64,False,nx,float64,16384,float64,True,NumbaSolver,2.965420823000386,float64,64,float64,0.9884736076667954,1.011660799280632,16575.050535413873,271565627.9722209
8192,float64,True,nx,float64,1,float64,False,NumbaSolver,4.835129951001363,float64,64,float64,0.0005902258240968461,1694.266769045871,1694.266769045871,1694.266769045871
8192,float64,True,nx,float64,4,float64,False,NumbaSolver,4.698483119998855,float64,64,float64,0.0005735453027342352,1743.5414347092508,6974.165738837003,27896.662955348012
8192,float64,True,nx,float64,16,float64,False,NumbaSolver,4.7922016520005855,float64,64,float64,0.0005849855532227277,1709.4439247104954,27351.102795367926,437617.6447258868
8192,float64,True,nx,float64,64,float64,False,NumbaSolver,4.7622507010000845,float64,64,float64,0.0005813294312744244,1720.195032630193,110092.48208833236,7045918.853653271
4608,float64,True,nx,float64,256,float64,False,NumbaSolver,2.8771429850003187,float64,64,float64,0.0006243799880643053,1601.5888066819487,410006.73451057886,104961724.03470819
648,float64,True,nx,float64,1024,float64,False,NumbaSolver,2.9520314219989814,float64,64,float64,0.0045556040462947246,219.50985859127607,224778.0951974667,230172769.4822059
41,float64,True,nx,float64,4096,float64,False,NumbaSolver,2.7632321749988478,float64,64,float64,0.06739590670728897,14.837696365495272,60775.204313068636,248935236.86632913
3,float64,True,nx,float64,16384,float64,False,NumbaSolver,3.319389463000334,float64,64,float64,1.1064631543334447,0.9037806601001728,14807.54233508123,242606773.61797088
8192,float64,False,nx,float64,1,float64,False,NumbaSolver,2.1207360319986037,float64,64,float64,0.00025887891015607956,3862.8098341309237,3862.8098341309237,3862.8098341309237
8192,float64,False,nx,float64,4,float64,False,NumbaSolver,2.1183185919999232,float64,64,float64,0.00025858381249999063,3867.2180997410123,15468.87239896405,61875.4895958562
8192,float64,False,nx,float64,16,float64,False,NumbaSolver,2.299580312001126,float64,64,float64,0.00028071048730482495,3562.3891704270204,56998.22672683233,911971.6276293172
8192,float64,False,nx,float64,64,float64,False,NumbaSolver,2.113790407000124,float64,64,float64,0.00025803105554200734,3875.5024967806653,248032.15979396258,15874058.226813605
4608,float64,False,nx,float64,256,float64,False,NumbaSolver,2.738466218999747,float64,64,float64,0.0005942852037759868,1682.6937531780543,430769.6008135819,110277017.80827697
648,float64,False,nx,float64,1024,float64,False,NumbaSolver,2.7923291600000084,float64,64,float64,0.004309149938271618,232.06433155609707,237633.8755134434,243337088.52576604
41,float64,False,nx,float64,4096,float64,False,NumbaSolver,2.687743958000283,float64,64,float64,0.06555473068293373,15.254429231609004,62482.14213267048,255926854.1754183
3,float64,False,nx,float64,16384,float64,False,NumbaSolver,3.118889979999949,float64,64,float64,1.0396299933333164,0.9618806752523054,15759.452983333771,258202877.6789405
8192,float64,True,xn,float64,1,float64,True,NumbaSolver,4.331450448999021,float64,64,float64,0.0005287415098875758,1891.2833233249003,1891.2833233249003,1891.2833233249003
8192,float64,True,xn,float64,4,float64,True,NumbaSolver,4.238537458999417,float64,64,float64,0.0005173995921630148,1932.7421496786462,7730.968598714585,30923.87439485834
8192,float64,True,xn,float64,16,float64,True,NumbaSolver,4.27296152999952,float64,64,float64,0.0005216017492675196,1917.1714845747558,30674.743753196093,490795.9000511375
8192,float64,True,xn,float64,64,float64,True,NumbaSolver,4.346529541999189,float64,64,float64,0.0005305822194823229,1884.7220341753584,120622.21018722294,7719821.451982268
4608,float64,True,xn,float64,256,float64,True,NumbaSolver,2.6962237400002778,float64,64,float64,0.0005851179991320047,1709.0569790767904,437518.58664365835,112004758.18077654
648,float64,True,xn,float64,1024,float64,True,NumbaSolver,2.764567979000276,float64,64,float64,0.004266308609568327,234.3946703145748,240020.1424021246,245780625.81977558
41,float64,True,xn,float64,4096,float64,True,NumbaSolver,2.601746271999218,float64,64,float64,0.06345722614632239,15.75864658335612,64547.416405426666,264386217.59662762
3,float64,True,xn,float64,16384,float64,True,NumbaSolver,3.0325332219999837,float64,64,float64,1.0108444073333278,0.9892719322037542,16208.231337226309,265555662.22911584
8192,float64,False,xn,float64,1,float64,True,NumbaSolver,1.773021367000183,float64,64,float64,0.00021643327233888954,4620.361690203565,4620.361690203565,4620.361690203565
8192,float64,False,xn,float64,4,float64,True,NumbaSolver,1.6735212010007672,float64,64,float64,0.00020428725598153896,4895.06795318827,19580.27181275308,78321.08725101232
8192,float64,False,xn,float64,16,float64,True,NumbaSolver,1.678043648998937,float64,64,float64,0.00020483931262194055,4881.875393936901,78110.00630299041,1249760.1008478466
8192,float64,False,xn,float64,64,float64,True,NumbaSolver,1.77899288899971,float64,64,float64,0.0002171622178954724,4604.852582972486,294710.5653102391,18861476.179855302
4608,float64,False,xn,float64,256,float64,True,NumbaSolver,2.582725902000675,float64,64,float64,0.0005604873919272298,1784.1614537688545,456745.33216482674,116926805.03419565
648,float64,False,xn,float64,1024,float64,True,NumbaSolver,2.5419173580012284,float64,64,float64,0.003922711972224118,254.92567567560033,261043.89189181474,267308945.2972183
41,float64,False,xn,float64,4096,float64,True,NumbaSolver,2.6666296219991636,float64,64,float64,0.06503974687802838,15.375213588628192,62976.874859021074,257953279.42255032
3,float64,False,xn,float64,16384,float64,True,NumbaSolver,2.9599090720003005,float64,64,float64,0.9866363573334335,1.013544648509289,16605.91552117619,272071319.8989507
8192,float64,True,xn,float64,1,float64,False,NumbaSolver,4.70517740500145,float64,64,float64,0.0005743624761964661,1741.0608134120876,1741.0608134120876,1741.0608134120876
8192,float64,True,xn,float64,4,float64,False,NumbaSolver,4.783143431999633,float64,64,float64,0.0005838798134765177,1712.6812349374322,6850.724939749729,27402.899758998916
8192,float64,True,xn,float64,16,float64,False,NumbaSolver,4.734041155999876,float64,64,float64,0.0005778858833007661,1730.4454545388865,27687.127272622183,442994.03636195493
8192,float64,True,xn,float64,64,float64,False,NumbaSolver,4.809666823999578,float64,64,float64,0.000587117532226511,1703.2364818126368,109007.13483600876,6976456.6295045605
4608,float64,True,xn,float64,256,float64,False,NumbaSolver,2.839447258000291,float64,64,float64,0.0006161994917535355,1622.8510626554935,415449.87203980633,106355167.24219042
648,float64,True,xn,float64,1024,float64,False,NumbaSolver,2.8116797910006426,float64,64,float64,0.0043390120231491395,230.46721112199788,235998.42418892583,241662386.36946005
41,float64,True,xn,float64,4096,float64,False,NumbaSolver,2.8868989830007195,float64,64,float64,0.07041217031709072,14.20209028491309,58171.76180700402,238271536.36148846
3,float64,True,xn,float64,16384,float64,False,NumbaSolver,3.2163349390011717,float64,64,float64,1.072111646333724,0.9327386783080638,15281.990505399317,250380132.4404624
8192,float64,False,xn,float64,1,float64,False,NumbaSolver,2.1537580150015856,float64,64,float64,0.00026290991394062324,3803.5842202049653,3803.5842202049653,3803.5842202049653
8192,float64,False,xn,float64,4,float64,False,NumbaSolver,2.246617419999893,float64,64,float64,0.0002742452905273307,3646.3707292006975,14585.48291680279,58341.93166721116
8192,float64,False,xn,float64,16,float64,False,NumbaSolver,2.5703762129996903,float64,64,float64,0.00031376662756343876,3187.0820927181476,50993.31348349036,815893.0157358458
8192,float64,False,xn,float64,64,float64,False,NumbaSolver,2.3432024150006328,float64,64,float64,0.00028603545104988193,3496.0701421083963,223748.48909493737,14319903.302075991
4608,float64,False,xn,float64,256,float64,False,NumbaSolver,2.987726177001605,float64,64,float64,0.0006483780766062511,1542.3100133709224,394831.36342295614,101076829.03627677
648,float64,False,xn,float64,1024,float64,False,NumbaSolver,2.8216743529992527,float64,64,float64,0.004354435729937119,229.65088062384626,235162.50175881857,240806401.80103022
41,float64,False,xn,float64,4096,float64,False,NumbaSolver,2.8000862460012286,float64,64,float64,0.06829478648783484,14.642406125365472,59975.29548949697,245658810.3249796
3,float64,False,xn,float64,16384,float64,False,NumbaSolver,3.1152138269990246,float64,64,float64,1.0384046089996748,0.9630157564143796,15778.050153093196,258507573.70827892
8192,float64,True,split,float64,1,float64,True,NumbaSolver,5.702437087000362,float64,64,float64,0.0006960982772217239,1436.5787601015368,1436.5787601015368,1436.5787601015368
8192,float64,True,split,float64,4,float64,True,NumbaSolver,5.787210464000964,float64,64,float64,0.0007064465898438677,1415.5351789878564,5662.140715951426,22648.562863805702
8192,float64,True,split,float64,16,float64,True,NumbaSolver,5.761403011001676,float64,64,float64,0.0007032962659914155,1421.87588411312,22750.01414580992,364000.22633295873
8192,float64,True,split,float64,64,float64,True,NumbaSolver,5.682788502999756,float64,64,float64,0.0006936997684325874,1441.5458178103434,92258.93233986197,5904571.669751166
4608,float64,True,split,float64,256,float64,True,NumbaSolver,3.4560843790004583,float64,64,float64,0.00075001831141503,1333.3007805013979,341324.99980835785,87379199.95093961
648,float64,True,split,float64,1024,float64,True,NumbaSolver,2.7036354720003146,float64,64,float64,0.0041722769629634485,239.67728146449048,245429.53621963825,251319845.08890957
41,float64,True,split,float64,4096,float64,True,NumbaSolver,2.7666074839999055,float64,64,float64,0.06747823131707087,14.819594119192876,60701.05751221402,248631531.57002863
3,float64,True,split,float64,16384,float64,True,NumbaSolver,3.100180679000914,float64,64,float64,1.0333935596669714,0.9676855353368633,15854.559810959168,259761107.942755
8192,float64,False,split,float64,1,float64,True,NumbaSolver,2.1036666950003564,float64,64,float64,0.0002567952508545357,3894.1530136258643,3894.1530136258643,3894.1530136258643
8192,float64,False,split,float64,4,float64,True,NumbaSolver,2.1046595289990364,float64,64,float64,0.0002569164464110152,3892.3160193497265,15569.264077398906,62277.056309595624
8192,float64,False,split,float64,16,float64,True,NumbaSolver,2.2375778469995566,float64,64,float64,0.00027314182702631307,3661.101673394259,58577.62677430814,937242.0283889303
8192,float64,False,split,float64,64,float64,True,NumbaSolver,2.1243857520003075,float64,64,float64,0.00025932443261722504,3856.1734808692195,246795.10277563005,15794886.577640323
4608,float64,False,split,float64,256,float64,True,NumbaSolver,2.5058955650001735,float64,64,float64,0.0005438141417101071,1838.8635441795361,470749.06730996125,120511761.23135008
648,float64,False,split,float64,1024,float64,True,NumbaSolver,2.56034067300061,float64,64,float64,0.00395114301388983,253.09131977369702,259165.51144826575,265385483.72302413
41,float64,False,split,float64,4096,float64,True,NumbaSolver,2.5751215389991557,float64,64,float64,0.06280784241461355,15.92157860476559,65214.78596511986,267119763.31313094
3,float64,False,split,float64,16384,float64,True,NumbaSolver,3.0997162479998224,float64,64,float64,1.0332387493332742,0.9678305238216024,15856.935302293134,259800027.9927707
8192,float64,True,split,float64,1,float64,False,NumbaSolver,6.112026957998751,float64,64,float64,0.0007460970407713319,1340.30822447195,1340.30822447195,1340.30822447195
8192,float64,True,split,float64,4,float64,False,NumbaSolver,6.098962529998971,float64,64,float64,0.000744502261962765,1343.1792636380374,5372.717054552149,21490.868218208598
8192,float64,True,split,float64,16,float64,False,NumbaSolver,6.11783692499921,float64,64,float64,0.0007468062652586926,1339.0353650201387,21424.56584032222,342793.0534451555
8192,float64,True,split,float64,64,float64,False,NumbaSolver,6.224704841999483,float64,64,float64,0.00075985166528314,1316.0463360008227,84226.96550405266,5390525.79225937
4608,float64,True,split,float64,256,float64,False,NumbaSolver,3.6365175749997434,float64,64,float64,0.000789174820963486,1267.146357734934,324389.46758014313,83043703.70051664
648,float64,True,split,float64,1024,float64,False,NumbaSolver,2.882076922000124,float64,64,float64,0.004447649570987845,224.83785739844043,230233.965976003,235759581.15942708
41,float64,True,split,float64,4096,float64,False,NumbaSolver,2.918105351000122,float64,64,float64,0.07117330124390542,14.05021240441099,57549.670008467416,235723448.35468253
3,float64,True,split,float64,16384,float64,False,NumbaSolver,3.283831012000519,float64,64,float64,1.0946103373335063,0.9135671077582009,14967.883493510364,245233803.1576738
8192,float64,False,split,float64,1,float64,False,NumbaSolver,2.5591813329992874,float64,64,float64,0.0003124000650633896,3201.0236611093164,3201.0236611093164,3201.0236611093164
8192,float64,False,split,float64,4,float64,False,NumbaSolver,2.544042809999155,float64,64,float64,0.000310552100829975,3220.0715993465224,12880.28639738609,51521.14558954436
8192,float64,False,split,float64,16,float64,False,NumbaSolver,2.6341502129998844,float64,64,float64,0.00032155153967283745,3109.9213551191506,49758.74168190641,796139.8669105025
8192,float64,False,split,float64,64,float64,False,NumbaSolver,2.5274023720012337,float64,64,float64,0.00030852079736343185,3241.2725772325107,207441.44494288068,13276252.476344364
4608,float64,False,split,float64,256,float64,False,NumbaSolver,2.6198690620003617,float64,64,float64,0.000568547973524384,1758.8665276583063,450269.8310805264,115269076.75661476
648,float64,False,split,float64,1024,float64,False,NumbaSolver,2.718048356999134,float64,64,float64,0.004194519069443107,238.40635444596194,244128.10695266502,249987181.51952899
41,float64,False,split,float64,4096,float64,False,NumbaSolver,2.848770431999583,float64,64,float64,0.0694822056585264,14.392174090076347,58950.34507295272,241460613.41881433
3,float64,False,split,float64,16384,float64,False,NumbaSolver,3.1822330449995206,float64,64,float64,1.0607443483331735,0.9427342239167942,15445.757524652756,253063291.28391075
8192,int32,True,nx,int32,1,float32,True,CudaSolver,0.316266836000068,float32,64,float32,3.860679150391455e-05,25902.17837446048,25902.17837446048,25902.17837446048
8192,int32,True,nx,int32,4,float32,True,CudaSolver,0.319577576001393,float32,64,float32,3.901093457048255e-05,25633.838589364266,102535.35435745706,410141.41742982826
8192,int32,True,nx,int32,16,float32,True,CudaSolver,0.3868813520002732,float32,64,float32,4.722672753909585e-05,21174.45040358062,338791.2064572899,5420659.303316639
8192,int32,True,nx,int32,64,float32,True,CudaSolver,1.0499973400001181,float32,64,float32,0.00012817350341798317,7801.924526779352,499323.16971387854,31956682.861688226
4608,int32,True,nx,int32,256,float32,True,CudaSolver,1.719152863999625,float32,64,float32,0.0003730800486110297,2680.389915577051,686179.818387725,175662033.5072576
648,int32,True,nx,int32,1024,float32,True,CudaSolver,0.8908633539995208,float32,64,float32,0.0013747891265424703,727.3842807550805,744841.5034932024,762717699.5770392
41,int32,True,nx,int32,4096,float32,True,CudaSolver,0.45221316200149886,float32,64,float32,0.011029589317109728,90.66520713049061,371364.68840648956,1521109763.7129812
3,int32,True,nx,int32,16384,float32,True,CudaSolver,0.529885017000197,float32,64,float32,0.17662833900006567,5.661605638490595,92759.74678102991,1519775691.260394
8192,int32,False,nx,int32,1,float32,True,CudaSolver,0.12518398300016997,float32,64,float32,1.5281247924825436e-05,65439.6816882626,65439.6816882626,65439.6816882626
8192,int32,False,nx,int32,4,float32,True,CudaSolver,0.1255424530008895,float32,64,float32,1.5325006469835145e-05,65252.82726427177,261011.30905708708,1044045.2362283483
8192,int32,False,nx,int32,16,float32,True,CudaSolver,0.22320844199930434,float32,64,float32,2.7247124267493206e-05,36701.12082958552,587217.9332733683,9395486.932373893
8192,int32,False,nx,int32,64,float32,True,CudaSolver,0.8074592889988708,float32,64,float32,9.856680773911997e-05,10145.403132530508,649305.8004819525,41555571.23084496
4608,int32,False,nx,int32,256,float32,True,CudaSolver,1.7546541130013793,float32,64,float32,0.0003807843127173132,2626.158606335184,672296.603221807,172107930.4247826
648,int32,False,nx,int32,1024,float32,True,CudaSolver,1.0100735270007135,float32,64,float32,0.0015587554429023357,641.5374551238409,656934.3540468131,672700778.5439366
41,int32,False,nx,int32,4096,float32,True,CudaSolver,0.5466314009991038,float32,64,float32,0.013332473195100093,75.00483858970118,307219.81886341603,1258372378.064552
3,int32,False,nx,int32,16384,float32,True,CudaSolver,0.6531333590010036,float32,64,float32,0.21771111966700119,4.59324264892645,75255.68756001096,1232989184.9832196
8192,int32,True,nx,int32,1,float32,False,CudaSolver,0.3255412839989731,float32,64,float32,3.9738926269405894e-05,25164.24307039915,25164.24307039915,25164.24307039915
8192,int32,True,nx,int32,4,float32,False,CudaSolver,0.324083122999582,float32,64,float32,3.956092810053491e-05,25277.465621097977,101109.86248439191,404439.44993756764
8192,int32,True,nx,int32,16,float32,False,CudaSolver,0.43362963599975046,float32,64,float32,5.293330517575079e-05,18891.697706760784,302267.16330817254,4836274.612930761
8192,int32,True,nx,int32,64,float32,False,CudaSolver,1.19776800299951,float32,64,float32,0.0001462119144286511,6839.38791108561,437720.826309479,28014132.883806657
4608,int32,True,nx,int32,256,float32,False,CudaSolver,2.000826090999908,float32,64,float32,0.0004342070509982439,2303.048736083386,589580.4764373468,150932601.96796077
