batch,charge_t,compound,form,mass_t,n,pos_t,scalar,solver,time,time_t,tpb,vel_t,steptime,fps,pups,ops
8192,float64,True,split,float64,16,float32,True,NumbaJitSolver,0.9071311990010145,float32,1,float32,0.00011073378894055352,9030.667238676728,144490.67581882764,2311850.8131012423
8192,float64,True,split,float64,36,float32,True,NumbaJitSolver,1.6922767910000402,float32,1,float32,0.0002065767567138721,4840.815665361096,174269.36395299944,6273697.10230798
4608,float64,True,split,float64,64,float32,True,NumbaJitSolver,1.621174546002294,float32,1,float32,0.0003518173927956367,2842.3836355949543,181912.55267807707,11642403.371396933
911,float64,True,split,float64,144,float32,True,NumbaJitSolver,0.7756479300005594,float32,1,float32,0.0008514247310653781,1174.501941878892,169128.27963056046,24354472.266800705
288,float64,True,split,float64,256,float32,True,NumbaJitSolver,0.511042856000131,float32,1,float32,0.001774454361111566,563.5535192765246,144269.7009347903,36933043.43930632
57,float64,True,split,float64,576,float32,True,NumbaJitSolver,0.29499626899996656,float32,1,float32,0.005175373140350291,193.2227827600303,111296.32286977745,64106681.97299181
18,float64,True,split,float64,1024,float32,True,NumbaJitSolver,0.20369800199841848,float32,1,float32,0.011316555666578805,88.36610974780083,90486.89638174805,92658581.89491001
4,float64,True,split,float64,2304,float32,True,NumbaJitSolver,0.16410475100201438,float32,1,float32,0.041026187750503595,24.374675172877232,56159.25159830914,129390915.68250427
2,float64,True,split,float64,4096,float32,True,NumbaJitSolver,0.22102145199824008,float32,1,float32,0.11051072599912004,9.048895398696075,37064.275553059124,151815272.66533017
8192,int32,True,split,int32,4,float64,True,NumbaJitSolver,4.423507872998016,float64,1,float64,0.0005399789884030781,1851.9239108865659,7407.695643546263,29630.782574185054
8192,int32,True,split,int32,9,float64,True,NumbaJitSolver,0.6260921389985015,float64,1,float64,7.642726306134051e-05,13084.336137974746,117759.02524177272,1059831.2271759545
8192,int32,True,split,int32,16,float64,True,NumbaJitSolver,0.9122618390028947,float64,1,float64,0.00011136008776890804,8979.877979938177,143678.04767901084,2298848.7628641734
8192,int32,True,split,int32,36,float64,True,NumbaJitSolver,1.7780165680014761,float64,1,float64,0.0002170430380861177,4607.381138865293,165865.72099915054,5971165.955969419
4608,int32,True,split,int32,64,float64,True,NumbaJitSolver,1.790544111001509,float64,1,float64,0.0003885729407555358,2573.519396527236,164705.2413777431,10541135.448175559
911,int32,True,split,int32,144,float64,True,NumbaJitSolver,0.9630828859990288,float64,1,float64,0.0010571711152568921,945.9206608733349,136212.57516576024,19614610.823869474
288,int32,True,split,int32,256,float64,True,NumbaJitSolver,0.6399177220009733,float64,1,float64,0.0022219365347256018,450.05785915640257,115214.81194403906,29494991.857674
57,int32,True,split,int32,576,float64,True,NumbaJitSolver,0.39882985499934875,float64,1,float64,0.006997014999988575,142.91808721313774,82320.81823476734,47416791.30322599
18,int32,True,split,int32,1024,float64,True,NumbaJitSolver,0.3295969149985467,float64,1,float64,0.018310939722141484,54.61216164623193,55922.8535257415,57265002.010359295
4,int32,True,split,int32,2304,float64,True,NumbaJitSolver,0.2839070910013106,float64,1,float64,0.07097677275032765,14.089116217183651,32461.323764391134,74790889.95315717
2,int32,True,split,int32,4096,float64,True,NumbaJitSolver,0.37971195899808663,float64,1,float64,0.18985597949904331,5.26715040863403,21574.248073764986,88368120.11014138
8192,float32,True,split,float32,4,float64,True,NumbaJitSolver,1.844600504002301,float64,1,float64,0.0002251709599612184,4441.0700215171255,17764.280086068502,71057.12034427401
8192,float32,True,split,float32,9,float64,True,NumbaJitSolver,0.6359420619992306,float64,1,float64,7.762964624014046e-05,12881.676633004205,115935.08969703784,1043415.8072733405
8192,float32,True,split,float32,16,float64,True,NumbaJitSolver,0.904940123000415,float64,1,float64,0.0001104663236084491,9052.532639218874,144840.522227502,2317448.355640032
8192,float32,True,split,float32,36,float64,True,NumbaJitSolver,1.781958024999767,float64,1,float64,0.00021752417297360438,4597.190217205633,165498.8478194028,5957958.521498501
4608,float32,True,split,float32,64,float64,True,NumbaJitSolver,1.8333192399986729,float64,1,float64,0.00039785573784693423,2513.473867215475,160862.3275017904,10295188.960114585
911,float32,True,split,float32,144,float64,True,NumbaJitSolver,0.9731940749989008,float64,1,float64,0.0010682701152567517,936.0928343105962,134797.36814072586,19410821.012264524
288,float32,True,split,float32,256,float64,True,NumbaJitSolver,0.6493632239980798,float64,1,float64,0.002254733416659999,443.5114114205698,113538.92132366587,29065963.858858462
57,float32,True,split,float32,576,float64,True,NumbaJitSolver,0.40703822399882483,float64,1,float64,0.007141021473663594,140.03598836497616,80660.72929822627,46460580.075778335
18,float32,True,split,float32,1024,float64,True,NumbaJitSolver,0.3166396890010219,float64,1,float64,0.017591093833390106,56.84694820408918,58211.27496098732,59608345.56005102
4,float32,True,split,float32,2304,float64,True,NumbaJitSolver,0.26919817400266766,float64,1,float64,0.06729954350066691,14.858941799361393,34235.00190572865,78877444.3907988
2,float32,True,split,float32,4096,float64,True,NumbaJitSolver,0.3864216820002184,float64,1,float64,0.1932108410001092,5.175693014034522,21199.6385854854,86833719.6461482
